"","Country.Name","Country.Code","Indicator.Name","Indicator.Code","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","test_var"
"286","Cambodia","KHM","External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)","DT.DOD.DPPG.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1544079000,1682814000,1683493000,1674962000,1680970000,1743745000,2107378000,2177339000,2192735000,2261399000,2292894000,2328061000,2392787000,2587296000,2868408000,3079666000,3141198000,3289681000,2510139000,2823858000,3026882000,3335024000,3731594000,4549343000,5139011000,5565683000,NA,1
"287","Macedonia, FYR","MKD","Net bilateral aid flows from DAC donors, United Kingdom (current US$)","DC.DAC.GBRL.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,860000,1150000,950000,880000,12150000,8510000,7350000,7640000,2170000,2990000,2780000,630000,1930000,2140000,1950000,1150000,990000,2180000,3010000,NA,NA,1
"288","Hungary","HUN","Bound rate, simple mean, primary products (%)","TM.TAX.TCOM.BR.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.36,11.62,10.59,10.46,10.89,11.49,8.54,10.71,8.97,10.07,10.24,10.16,10.41,5.01,5.01,5.01,5.01,3.79,5.82,NA,NA,1
"289","Cayman Islands","CYM","Portfolio Investment, net (BoP, current US$)","BN.KLT.PTXL.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"290","Madagascar","MDG","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007229315,0.012152172,0.017504078,0.02232664,0.025574572,0.03160672,0.139396788,0.165706639,0.105358222,NA,1
"291","Qatar","QAT","Total reserves in months of imports","FI.RES.TOTL.MO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.190162357,5.430060836,6.586507393,6.425981562,NA,1
"292","Guyana","GUY","Industry, value added (constant 2005 US$)","NV.IND.TOTL.KD",101599884,105148295.2,113682218.8,94325652.11,109610436.7,123466977.1,129827501.6,132391225.9,135203338.9,145866320.6,151996203.9,156768811.6,147241332.9,143781626.2,155899456.6,170199542.7,163271272.3,157638166.7,145946157,143346948.7,148128424.3,145076790.6,117363709.7,92675635.2,94849034.33,98743418.41,95709521.06,96960333.36,94565161.4,69548861.61,72298880.49,79306992.73,77000525.46,112750775,122952451.7,124726657.4,138388040.9,151605867.5,150186502.8,147880046.8,145573568.3,149920377.8,149879568.3,145743540,145449379.6,137500938.1,156394458.1,169625625.4,169877251.4,170364652.9,173267267.5,189266320.5,194146279.3,204728439.3,NA,NA,1
"293","Latin America & Caribbean (developing only)","LAC","Commitments, official creditors (COM, current US$)","DT.COM.OFFT.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1786394000,1690161000,2457261182,2889423952,3346987477,3758775000,6227037000,4896676658,5338453226,6548258676,9283552268,10512035634,11839025661,10618333972,8598277871,9333534351,9608200000,9538941280,7556929132,7838298000,11905213806,12282850181,12966163949,9068816768,12768038130,23321487372,10314623244,15219885328,30483254276,18216472091,18271601333,18773977039,12825482882,11117642000,9420786576,14648843330,12069748696,11668061875,18892745085,35779893396,33870310332,18762092641,28764411248,20887410268,17950903188,NA,1
"294","Croatia","HRV","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.59999847,25,22.29999924,21.20000076,23,24.5,24.20000076,31.29999924,35.5,39.90000153,46.70000076,34.40000153,33.70000076,29.5,30.20000076,27.10000038,21.10000038,18.70000076,23.60000038,31.89999962,36.20000076,43.20000076,50.20000076,45.5,NA,1
"295","Not classified","INX","Percentage of repeaters in secondary general education, all grades, male (%)","SE.SEC.REPT.MA.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"296","Yemen, Rep.","YEM","PPG, official creditors (DOD, current US$)","DT.DOD.OFFT.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40458000,84027000,217318000,306880000,346857000,414392000,525173000,716978000,782030000,1239162000,1501183000,1756304000,2122674000,2229421000,2565090000,2862098000,3228821000,3226651000,3274419000,3504059000,3549433000,3547214000,3647559000,3767699000,3843971000,3940693000,3294790000,5194303000,4199026000,4045829000,4302340000,4512670000,4745172000,4805935000,4807156000,5091497000,5517324000,5689927000,5870613000,5929555000,5874019000,6910885000,6882949000,6858533000,NA,1
"297","Bolivia","BOL","Communications, computer, etc. (% of service exports, BoP)","BX.GSR.CMCP.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.26441515,40.96229482,40.58782894,46.62908012,42.64924389,37.1828466,29.51588446,24.08227066,22.79523819,19.7837958,NA,1
"298","Channel Islands","CHI","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"299","France","FRA","Agricultural land (% of land area)","AG.LND.AGRI.ZS",NA,63.07732766,62.89652754,62.73946885,62.2920342,62.0947977,61.81172681,61.41542755,60.59178254,60.58265122,59.34444432,59.5782061,59.3809696,59.28052509,59.24765234,59.09241991,58.47879525,58.27607996,58.36921942,58.13728391,57.93274235,57.86882312,57.7939463,57.64601893,57.54192189,57.42138847,57.33555407,57.25885099,56.30371499,56.14099488,55.8705252,55.67347133,55.48974918,55.31990664,55.16211744,55.06222081,54.96378519,54.86023603,54.7513907,54.65843387,54.53278692,54.38157227,54.22980974,54.11238097,54.03951305,53.98771998,53.6812673,53.47014735,53.09766837,52.99886587,52.7660134,52.74060965,52.68196603,52.54923232,NA,NA,1
"300","Netherlands","NLD","Intentional homicides (per 100,000 people)","VC.IHR.PSRC.P5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.938768,1.359788239,1.332836339,1.121683188,1.286802879,1.134940447,1.266440689,1.215531273,1.252021597,1.177459553,1.067337855,0.781640582,0.869679024,0.908859948,0.929879704,0.866674053,0.854720714,0.862746864,0.740391657,NA,NA,1
"301","Argentina","ARG","Child employment in agriculture, male (% of male economically active children ages 7-14)","SL.AGR.0714.MA.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"302","Romania","ROM","Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high)","LP.LPI.TIME.XQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.18,NA,NA,3.45,NA,3.82,NA,3.998976,NA,1
"303","Tanzania","TZA","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63315,0.63369,0.63654,0.65286,0.67245,0.70805,0.74826,0.7815,0.82671,0.85428,NA,0.90005,0.92265,0.95096,NA,0.97965,0.9877,0.98008,0.97765,0.97226,NA,0.96591,0.95745,0.96034,0.96814,0.97113,0.97589,0.97837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.975600004,NA,0.996689975,1.012730002,NA,NA,1
"304","Germany","DEU","Industry, value added (annual % growth)","NV.IND.TOTL.KD.ZG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.731190745,-5.450547542,3.055522117,-0.616026289,-2.903495147,2.019929507,0.14667352,0.456124412,4.616552835,-0.565876377,-1.835508116,-0.338842621,2.920255152,0.378054549,5.03369264,3.901167689,-1.165250585,-13.53291504,14.41325096,5.186176426,0.23405652,0.165747034,1.759652627,NA,1
"305","Small states","SST","Completeness of death registration with cause-of-death information (%)","SP.REG.DTHS.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"306","Sudan","SDN","Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)","DT.INT.DPPG.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11867000,12417000,11974000,14918000,20423000,32089000,31160000,39119000,47799000,40518000,48863000,96014000,16419000,37738000,23292000,73064000,47061000,20961000,20265000,11183000,8603000,9999000,10739000,7890000,313000,2395000,260000,142000,1710000,6667000,41976000,42233000,38122000,58069000,79183000,66839000,54009000,86699000,68478000,111251000,83493000,100345000,75923000,73043000,68679000,NA,1
"307","Italy","ITA","Gross value added at factor cost (current US$)","NY.GDP.FCST.CD",NA,NA,NA,NA,NA,61590967436,66830428642,73272961671,79904856730,88553912679,1.03363e+11,1.14086e+11,1.34036e+11,1.62529e+11,1.85112e+11,2.15614e+11,2.11074e+11,2.40948e+11,2.95096e+11,3.71274e+11,4.4769e+11,4.06006e+11,4.00423e+11,4.12167e+11,4.07729e+11,4.21899e+11,5.96182e+11,7.44907e+11,8.1923e+11,8.52838e+11,1.07563e+12,1.1283e+12,1.19223e+12,9.65288e+11,9.9563e+11,1.05805e+12,1.1862e+12,1.117e+12,1.13603e+12,1.11783e+12,1.0233e+12,1.04898e+12,1.14327e+12,1.42037e+12,1.62452e+12,1.67181e+12,1.74117e+12,1.97991e+12,2.15882e+12,1.97614e+12,1.91315e+12,2.04577e+12,1.86232e+12,1.92047e+12,1.92275e+12,NA,1
"308","Samoa","WSM","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"309","Congo, Dem. Rep.","ZAR","External debt stocks (% of exports of goods, services and primary income)","DT.DOD.DECT.EX.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,388.8120849,359.4873071,189.9350928,159.70204,259.2342032,69.41696953,53.28413046,61.78331143,51.27036104,41.5477921,NA,1
"310","Croatia","HRV","Net bilateral aid flows from DAC donors, Norway (current US$)","DC.DAC.NORL.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3990000,3490000,5540000,8930000,13570000,3830000,5020000,18060000,13190000,14220000,14880000,15490000,14940000,6920000,4230000,3600000,3460000,NA,NA,NA,NA,NA,1
"311","China","CHN","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000643911,0.00162347,0.00225477,0.003101582,0.041804579,0.294503754,0.141094911,0.248553407,0.235398121,0.235116481,0.225476816,0.217200263,0.202487007,0.184392978,0.173355504,0.297223015,0.386748321,0.477292195,0.856464509,1.283888024,1.673328452,2.223219766,2.732261375,NA,NA,NA,1
"312","Uganda","UGA","Teachers in primary education, both sexes (number)","SE.PRM.TCHR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21471,22864,24032,25394,26339,28681,29765,32554,34213,36442,38422,40489,44426,49206,57078,61424,73141,72970,75561,81418,84149,78259,86821,91905,84043,82745,81564,89247,NA,109733,110366,127038,139484,145703,147291,144832,150135,152086,159516,168376,172403,169503,NA,185548,NA,NA,1
"313","Philippines","PHL","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.28224453,6.153088296,5.975864039,7.730522993,12.3885631,14.31028763,16.77751105,18.06159173,20.05670535,22.70070949,24.58154767,26.02666525,30.63670412,34.96782545,41.28601366,54.3125468,59.64800905,70.27449758,76.22330525,85.92478683,100,101.7774391,120.1227802,121.0625041,140.0398653,130.1900754,143.1148985,149.4982235,143.3786432,116.7246435,150.8069471,132.5792382,143.8554884,152.0826656,NA,NA,1
"314","Comoros","COM","Investment in energy with private participation (current US$)","IE.PPI.ENGY.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"315","Kazakhstan","KAZ","IDA resource allocation index (1=low to 6=high)","IQ.CPA.IRAI.XQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"316","Mauritius","MUS","Patent applications, residents","IP.PAT.RESD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,4,2,2,NA,NA,3,NA,NA,2,NA,NA,NA,4,NA,NA,3,NA,1,2,NA,2,5,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,4,2,NA,NA,1
"317","Kosovo","KSV","Child employment in manufacturing, female (% of female economically active children ages 7-14)","SL.MNF.0714.FE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"318","Belgium","BEL","CO2 emissions from gaseous fuel consumption (% of total)","EN.ATM.CO2E.GF.ZS",0.068504191,0.075083975,0.078484135,0.065864735,0.070748877,0.090422202,0.191704427,0.86324553,2.019733383,4.010560351,6.243979333,8.907395673,10.40107626,11.80586729,14.17491525,15.28966574,15.32972302,15.55510488,14.36784712,15.21102453,15.08252703,15.17696106,13.21708207,16.04546275,15.96229434,16.06528607,13.11755899,14.6514936,14.86096393,15.42057669,17.6417704,18.02769424,18.51051287,20.01226283,19.71991904,21.6342387,22.9228141,22.36917403,24.13494006,26.53900076,26.65007022,26.4066209,28.61055947,28.79137059,30.08761779,31.14820709,32.17940793,33.12608804,32.7155918,33.27105439,35.68739496,35.43002888,NA,NA,NA,NA,1
"319","United States","USA","Survival rate to the last grade of primary education, both sexes (%)","SE.PRM.PRSL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"320","Tuvalu","TUV","Industry, value added (current LCU)","NV.IND.TOTL.CN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1644000,1770000,2715000,2237000,2135000,2079000,1772200,2269700,2781800,3038300,1623500,2002100,2278600,2862400,2788800,2225300,1729000,2530000,4659000,3974000,1934000,3379000,2092000,3257800,NA,NA,1
"321","Macao SAR, China","MAC","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1709742676,-2258215301,-5055542376,-3137936046,-180747593.7,-3931201355,-1436850833,-2546030108,-2392223114,NA,NA,1
"322","Niger","NER","Percentage of repeaters in secondary general education, all grades, female (%)","SE.SEC.REPT.FE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.61329,10.18908,8.86344,6.33404,10.05122,11.41347,11.09061,12.6907,11.95084,NA,8.08175,NA,NA,NA,NA,NA,NA,NA,20.19501,23.15316,21.07933,22.32127,NA,NA,NA,NA,21.03128,NA,21.14464951,NA,21.62409019,23.61553001,24.44606018,8.137390137,18.07181931,16.40505028,26.22245979,22.43247032,20.7903595,17.81344986,18.58950043,18.82040024,15.50113964,NA,NA,1
"323","Timor-Leste","TMP","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.888742,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.888742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"324","Sri Lanka","LKA","Labor force with primary education (% of total)","SL.TLF.PRIM.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.40000153,NA,68.69999695,68.69999695,65.30000305,64.40000153,67.59999847,67.5,67.09999847,63.79999924,63.90000153,47.59999847,46.79999924,49.20000076,NA,NA,1
"325","Myanmar","MMR","Net bilateral aid flows from DAC donors, Finland (current US$)","DC.DAC.FINL.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000,970000,850000,1130000,2400000,1080000,1440000,4050000,1290000,2530000,4670000,1130000,3220000,480000,NA,NA,NA,NA,40000,20000,70000,1270000,1e+05,140000,250000,440000,1e+06,2660000,5020000,7300000,1220000,390000,5e+05,1190000,1870000,NA,NA,1
"326","Tajikistan","TJK","Net bilateral aid flows from DAC donors, France (current US$)","DC.DAC.FRAL.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190000,40000,50000,10000,20000,90000,10000,20000,20000,10000,210000,170000,260000,580000,550000,4680000,5890000,4680000,190000,190000,3600000,3880000,NA,NA,1
"327","Nicaragua","NIC","Prevalence of stunting, height for age, male (% of children under 5)","SH.STA.STNT.MA.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.4,NA,NA,NA,NA,32.2,NA,NA,26.6,NA,NA,21.5,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"328","Greece","GRC","Adjusted net savings, including particulate emission damage (current US$)","NY.ADJ.SVNG.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12892293898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7862565323,NA,NA,NA,NA,-23067801169,NA,NA,NA,NA,NA,1
"329","Belize","BLZ","All education staff compensation, secondary (% of total expenditure in secondary public institutions)","SE.XPD.MSEC.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.19940948,73.36860657,NA,79.49447632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"330","Micronesia, Fed. Sts.","FSM","Exports of goods and services (annual % growth)","NE.EXP.GNFS.KD.ZG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"331","Kuwait","KWT","Primary income receipts (BoP, current US$)","BX.GSR.FCTY.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8022602740,12499301071,16326784325,13961696255,8861312400,9727883089,10602925633,13998955330,14649112695,16146343404,NA,1
"332","Benin","BEN","Adjusted savings: carbon dioxide damage (current US$)","NY.ADJ.DCO2.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376890.455,416293.3176,582230.9291,609406.5332,717184.8195,864237.9246,541237.7724,663474.1105,878048.3724,971420.1991,1510782.932,1386769.866,1744827.945,1687699.101,1964569.61,2974321.508,2858256.372,2306597.809,2513991.501,3022382.634,3533405.728,4281164.675,4841859.983,6274209.784,7238328.479,7844515.522,7702062.786,7627271.157,7777142.423,10281873.73,10889178.98,12792925.93,15053604.67,17589034.72,19481095.85,19409026.95,32691762.95,39374239.34,40502653.84,43665164.15,48419466.97,48339382.06,52407836.43,56779249.6,NA,NA,1
"333","High income","HIC","IFC, private nonguaranteed (NFL, current US$)","DT.NFL.NIFC.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"334","Equatorial Guinea","GNQ","Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)","DT.INT.DPNG.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"335","Mauritania","MRT","Air transport, freight (million ton-km)","IS.AIR.GOOD.MT.K1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.800000191,7.099999905,8,8.800000191,11.30000019,12,13.69999981,13.60000038,15.30000019,17.79999924,18.5,21.5,21.60000038,19.29999924,17.5,18.60000038,16.60000038,16.5,16.10000038,18.20000076,17.89999962,16.29999924,15.39999962,14.39999962,14.69999981,15.5,16.70000076,15.5,13.80000019,13.89999962,12.508,7.439,0.074,0.083,0.09,0.095,0.111,0.099,0.116,0.099,0.208132727,0.139250439,0,0,0,NA,1
"336","Barbados","BRB","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8450,8280,8030,8170,8540,8820,9280,9890,10340,10440,11090,10970,11180,11570,12110,12800,13700,14520,14620,14260,14660,14950,15190,NA,NA,NA,1
"337","Finland","FIN","Taxes on income, profits and capital gains (% of total taxes)","GC.TAX.YPKG.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2163546,36.13908523,35.61876678,37.24870775,36.53002863,43.15207317,39.54483996,39.37176107,36.46582462,36.47589923,36.40352111,36.09018452,38.03485716,37.00129517,29.46428571,28.50175632,29.33039602,28.12186056,NA,NA,NA,1
"338","Cayman Islands","CYM","Mortality rate, infant (per 1,000 live births)","SP.DYN.IMRT.IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
